가는골지,1781,3534,2835,NNG,*,F,가는골지,Preanalysis,*,*,가는/NNG/*+골지/NNG/*
가는글씨,1781,3534,2835,NNG,*,F,가는글씨,Preanalysis,*,*,가는/NNG/*+글씨/NNG/*
가는기계,1781,3534,2835,NNG,*,F,가는기계,Preanalysis,*,*,가는/NNG/*+기계/NNG/*
가는길,1781,3535,2835,NNG,*,T,가는길,Preanalysis,*,*,가는/NNG/*+길/NNG/*
가는망사스타킹,1781,3535,2835,NNG,*,T,가는망사스타킹,Preanalysis,*,*,가는/NNG/*+망사/NNG/*+스타킹/NNG/*
가는모발,1781,3535,2835,NNG,*,T,가는모발,Preanalysis,*,*,가는/NNG/*+모발/NNG/*
가는벨트,1781,3534,2835,NNG,*,F,가는벨트,Preanalysis,*,*,가는/NNG/*+벨트/NNG/*
가는사선,1781,3535,2835,NNG,*,T,가는사선,Preanalysis,*,*,가는/NNG/*+사선/NNG/*
가는선,1781,3535,2835,NNG,*,T,가는선,Preanalysis,*,*,가는/NNG/*+선/NNG/*
가는소금,1781,3535,2835,NNG,*,T,가는소금,Preanalysis,*,*,가는/NNG/*+소금/NNG/*
가는입자,1781,3534,2835,NNG,*,F,가는입자,Preanalysis,*,*,가는/NNG/*+입자/NNG/*
가는팔찌,1781,3534,2835,NNG,*,F,가는팔찌,Preanalysis,*,*,가는/NNG/*+팔찌/NNG/*
가는펜,1781,3535,2835,NNG,*,T,가는펜,Preanalysis,*,*,가는/NNG/*+펜/NNG/*
가니마루,1781,3534,2835,NNG,*,F,가니마루,Preanalysis,*,*,가니/NNG/*+마루/NNG/*
가니쉬픽,1781,3535,2835,NNG,*,T,가니쉬픽,Preanalysis,*,*,가니쉬/NNG/*+픽/NNG/*
가다랑이포,1781,3534,2835,NNG,*,F,가다랑이포,Preanalysis,*,*,가다랑이/NNG/*+포/NNG/*
가더벨트,1781,3534,2835,NNG,*,F,가더벨트,Preanalysis,*,*,가더/NNG/*+벨트/NNG/*
가데옴므,1781,3534,2835,NNG,*,F,가데옴므,Preanalysis,*,*,가데/NNG/*+옴므/NNG/*
가드포스,1781,3534,2835,NNG,*,F,가드포스,Preanalysis,*,*,가드/NNG/*+포스/NNG/*
가든오브라이프,1781,3534,2835,NNG,*,F,가든오브라이프,Preanalysis,*,*,가든/NNG/*+오브/NNG/*+라이프/NNG/*
가든파이브,1781,3534,2835,NNG,*,F,가든파이브,Preanalysis,*,*,가든/NNG/*+파이브/NNG/*
가든픽,1781,3535,2835,NNG,*,T,가든픽,Preanalysis,*,*,가든/NNG/*+픽/NNG/*
가또블랑코,1781,3534,2835,NNG,*,F,가또블랑코,Preanalysis,*,*,가또/NNG/*+블랑코/NNG/*
가라다니엘르,1781,3534,2835,NNG,*,F,가라다니엘르,Preanalysis,*,*,가라/NNG/*+다니엘르/NNG/*
가라루파,1781,3534,2835,NNG,*,F,가라루파,Preanalysis,*,*,가라/NNG/*+루파/NNG/*
가락시장,1781,3535,2835,NNG,*,T,가락시장,Preanalysis,*,*,가락/NNG/*+시장/NNG/*
가레이작기,1781,3534,2835,NNG,*,F,가레이작기,Preanalysis,*,*,가레이/NNG/*+작기/NNG/*
가레이잭,1781,3535,2835,NNG,*,T,가레이잭,Preanalysis,*,*,가레이/NNG/*+잭/NNG/*
가레이쟈키,1781,3534,2835,NNG,*,F,가레이쟈키,Preanalysis,*,*,가레이/NNG/*+쟈키/NNG/*
가레지잭,1781,3535,2835,NNG,*,T,가레지잭,Preanalysis,*,*,가레지/NNG/*+잭/NNG/*
가로본능,1781,3535,2835,NNG,*,T,가로본능,Preanalysis,*,*,가로/NNG/*+본능/NNG/*
가로책장,1781,3535,2835,NNG,*,T,가로책장,Preanalysis,*,*,가로/NNG/*+책장/NNG/*
가로형책장,1781,3535,2835,NNG,*,T,가로형책장,Preanalysis,*,*,가로형/NNG/*+책장/NNG/*
가루비누,1781,3534,2835,NNG,*,F,가루비누,Preanalysis,*,*,가루/NNG/*+비누/NNG/*
가루세제,1781,3534,2835,NNG,*,F,가루세제,Preanalysis,*,*,가루/NNG/*+세제/NNG/*
가루타입,1781,3535,2835,NNG,*,T,가루타입,Preanalysis,*,*,가루/NNG/*+타입/NNG/*
가르밴드,1781,3534,2835,NNG,*,F,가르밴드,Preanalysis,*,*,가르/NNG/*+밴드/NNG/*
가리모어,1781,3534,2835,NNG,*,F,가리모어,Preanalysis,*,*,가리/NNG/*+모어/NNG/*
가릭프레스,1781,3534,2835,NNG,*,F,가릭프레스,Preanalysis,*,*,가릭/NNG/*+프레스/NNG/*
가먼다잉,1781,3535,2835,NNG,*,T,가먼다잉,Preanalysis,*,*,가먼/NNG/*+다잉/NNG/*
가먼트다이,1781,3534,2835,NNG,*,F,가먼트다이,Preanalysis,*,*,가먼트/NNG/*+다이/NNG/*
가먼트다잉,1781,3535,2835,NNG,*,T,가먼트다잉,Preanalysis,*,*,가먼트/NNG/*+다잉/NNG/*
가먼트백,1781,3535,2835,NNG,*,T,가먼트백,Preanalysis,*,*,가먼트/NNG/*+백/NNG/*
가메마넨,1781,3535,2835,NNG,*,T,가메마넨,Preanalysis,*,*,가메/NNG/*+마넨/NNG/*
가면라이더,1781,3534,2835,NNG,*,F,가면라이더,Preanalysis,*,*,가면/NNG/*+라이더/NNG/*
가면무도회,1781,3534,2835,NNG,*,F,가면무도회,Preanalysis,*,*,가면/NNG/*+무도회/NNG/*
가물치낚시대,1781,3534,2835,NNG,*,F,가물치낚시대,Preanalysis,*,*,가물치/NNG/*+낚시대/NNG/*
가물치대,1781,3534,2835,NNG,*,F,가물치대,Preanalysis,*,*,가물치/NNG/*+대/NNG/*
가바링,1781,3535,2835,NNG,*,T,가바링,Preanalysis,*,*,가바/NNG/*+링/NNG/*
가바쌀,1781,3535,2835,NNG,*,T,가바쌀,Preanalysis,*,*,가바/NNG/*+쌀/NNG/*
가방끈,1781,3535,2835,NNG,*,T,가방끈,Preanalysis,*,*,가방/NNG/*+끈/NNG/*
가방보자,1781,3534,2835,NNG,*,F,가방보자,Preanalysis,*,*,가방/NNG/*+보자/NNG/*
가방수납함,1781,3535,2835,NNG,*,T,가방수납함,Preanalysis,*,*,가방/NNG/*+수납함/NNG/*
가방스트랩,1781,3535,2835,NNG,*,T,가방스트랩,Preanalysis,*,*,가방/NNG/*+스트랩/NNG/*
가방악세사리,1781,3534,2835,NNG,*,F,가방악세사리,Preanalysis,*,*,가방/NNG/*+악세사리/NNG/*
가방악세서리,1781,3534,2835,NNG,*,F,가방악세서리,Preanalysis,*,*,가방/NNG/*+악세서리/NNG/*
가방장,1781,3535,2835,NNG,*,T,가방장,Preanalysis,*,*,가방/NNG/*+장/NNG/*
가방장식,1781,3535,2835,NNG,*,T,가방장식,Preanalysis,*,*,가방/NNG/*+장식/NNG/*
가방정리함,1781,3535,2835,NNG,*,T,가방정리함,Preanalysis,*,*,가방/NNG/*+정리함/NNG/*
가버가방,1781,3535,2835,NNG,*,T,가버가방,Preanalysis,*,*,가버/NNG/*+가방/NNG/*
가버부츠,1781,3534,2835,NNG,*,F,가버부츠,Preanalysis,*,*,가버/NNG/*+부츠/NNG/*
가버샌들,1781,3535,2835,NNG,*,T,가버샌들,Preanalysis,*,*,가버/NNG/*+샌들/NNG/*
가버스니커즈,1781,3534,2835,NNG,*,F,가버스니커즈,Preanalysis,*,*,가버/NNG/*+스니커즈/NNG/*
가버앵글부츠,1781,3534,2835,NNG,*,F,가버앵글부츠,Preanalysis,*,*,가버/NNG/*+앵글/NNG/*+부츠/NNG/*
가버앵클부츠,1781,3534,2835,NNG,*,F,가버앵클부츠,Preanalysis,*,*,가버/NNG/*+앵클/NNG/*+부츠/NNG/*
가버여성샌들,1781,3535,2835,NNG,*,T,가버여성샌들,Preanalysis,*,*,가버/NNG/*+여성/NNG/*+샌들/NNG/*
가버첼시부츠,1781,3534,2835,NNG,*,F,가버첼시부츠,Preanalysis,*,*,가버/NNG/*+첼시/NNG/*+부츠/NNG/*
가벼운가방,1781,3535,2835,NNG,*,T,가벼운가방,Preanalysis,*,*,가벼운/NNG/*+가방/NNG/*
가벼운그녀,1781,3534,2835,NNG,*,F,가벼운그녀,Preanalysis,*,*,가벼운/NNG/*+그녀/NNG/*
가벼운노트북,1781,3535,2835,NNG,*,T,가벼운노트북,Preanalysis,*,*,가벼운/NNG/*+노트북/NNG/*
가벼운느낌,1781,3535,2835,NNG,*,T,가벼운느낌,Preanalysis,*,*,가벼운/NNG/*+느낌/NNG/*
가벼운마라톤화,1781,3534,2835,NNG,*,F,가벼운마라톤화,Preanalysis,*,*,가벼운/NNG/*+마라톤화/NNG/*
가벼운선밀크,1781,3534,2835,NNG,*,F,가벼운선밀크,Preanalysis,*,*,가벼운/NNG/*+선밀크/NNG/*
가벼운신발,1781,3535,2835,NNG,*,T,가벼운신발,Preanalysis,*,*,가벼운/NNG/*+신발/NNG/*
가벼운점퍼,1781,3534,2835,NNG,*,F,가벼운점퍼,Preanalysis,*,*,가벼운/NNG/*+점퍼/NNG/*
가벼운천,1781,3535,2835,NNG,*,T,가벼운천,Preanalysis,*,*,가벼운/NNG/*+천/NNG/*
가보시구두,1781,3534,2835,NNG,*,F,가보시구두,Preanalysis,*,*,가보시/NNG/*+구두/NNG/*
가보시힐,1781,3535,2835,NNG,*,T,가보시힐,Preanalysis,*,*,가보시/NNG/*+힐/NNG/*
가부리엘페코,1781,3534,2835,NNG,*,F,가부리엘페코,Preanalysis,*,*,가부리엘/NNG/*+페코/NNG/*
가브리엘페코,1781,3534,2835,NNG,*,F,가브리엘페코,Preanalysis,*,*,가브리엘/NNG/*+페코/NNG/*
가브채인저,1781,3534,2835,NNG,*,F,가브채인저,Preanalysis,*,*,가브/NNG/*+채인저/NNG/*
가브체인저,1781,3534,2835,NNG,*,F,가브체인저,Preanalysis,*,*,가브/NNG/*+체인저/NNG/*
가비마루,1781,3534,2835,NNG,*,F,가비마루,Preanalysis,*,*,가비/NNG/*+마루/NNG/*
가비엔제이,1781,3534,2835,NNG,*,F,가비엔제이,Preanalysis,*,*,가비/NNG/*+엔제이/NNG/*
가사온,1781,3535,2835,NNG,*,T,가사온,Preanalysis,*,*,가사/NNG/*+온/NNG/*
가스건,1781,3535,2835,NNG,*,T,가스건,Preanalysis,*,*,가스/NNG/*+건/NNG/*
가스건조기,1781,3534,2835,NNG,*,F,가스건조기,Preanalysis,*,*,가스/NNG/*+건조기/NNG/*
가스그릴,1781,3535,2835,NNG,*,T,가스그릴,Preanalysis,*,*,가스/NNG/*+그릴/NNG/*
가스기능사,1781,3534,2835,NNG,*,F,가스기능사,Preanalysis,*,*,가스/NNG/*+기능사/NNG/*
가스기사,1781,3534,2835,NNG,*,F,가스기사,Preanalysis,*,*,가스/NNG/*+기사/NNG/*
가스난로,1781,3534,2835,NNG,*,F,가스난로,Preanalysis,*,*,가스/NNG/*+난로/NNG/*
가스등,1781,3535,2835,NNG,*,T,가스등,Preanalysis,*,*,가스/NNG/*+등/NNG/*
가스라이터,1781,3534,2835,NNG,*,F,가스라이터,Preanalysis,*,*,가스/NNG/*+라이터/NNG/*
가스락,1781,3535,2835,NNG,*,T,가스락,Preanalysis,*,*,가스/NNG/*+락/NNG/*
가스래인지,1781,3534,2835,NNG,*,F,가스래인지,Preanalysis,*,*,가스/NNG/*+래인지/NNG/*
가스랜지,1781,3534,2835,NNG,*,F,가스랜지,Preanalysis,*,*,가스/NNG/*+랜지/NNG/*
가스랜턴,1781,3535,2835,NNG,*,T,가스랜턴,Preanalysis,*,*,가스/NNG/*+랜턴/NNG/*
가스램프,1781,3534,2835,NNG,*,F,가스램프,Preanalysis,*,*,가스/NNG/*+램프/NNG/*
가스레인즈,1781,3534,2835,NNG,*,F,가스레인즈,Preanalysis,*,*,가스/NNG/*+레인즈/NNG/*
가스레인지,1781,3534,2835,NNG,*,F,가스레인지,Preanalysis,*,*,가스/NNG/*+레인지/NNG/*
가스렌인지,1781,3534,2835,NNG,*,F,가스렌인지,Preanalysis,*,*,가스/NNG/*+렌인지/NNG/*
가스렌즈,1781,3534,2835,NNG,*,F,가스렌즈,Preanalysis,*,*,가스/NNG/*+렌즈/NNG/*
가스렌지,1781,3534,2721,NNG,*,F,가스렌지,Preanalysis,*,*,가스/NNG/*+렌지/NNG/*
가스렌지대,1781,3534,2835,NNG,*,F,가스렌지대,Preanalysis,*,*,가스/NNG/*+렌지대/NNG/*
가스렌지후드,1781,3534,2835,NNG,*,F,가스렌지후드,Preanalysis,*,*,가스/NNG/*+렌지/NNG/*+후드/NNG/*
가스롄지,1781,3534,2835,NNG,*,F,가스롄지,Preanalysis,*,*,가스/NNG/*+롄지/NNG/*
가스식건조기,1781,3534,2835,NNG,*,F,가스식건조기,Preanalysis,*,*,가스식/NNG/*+건조기/NNG/*
가스실,1781,3535,2835,NNG,*,T,가스실,Preanalysis,*,*,가스/NNG/*+실/NNG/*
가스압력솥,1781,3535,2835,NNG,*,T,가스압력솥,Preanalysis,*,*,가스/NNG/*+압력솥/NNG/*
가스오부시,1781,3534,2835,NNG,*,F,가스오부시,Preanalysis,*,*,가스오/NNG/*+부시/NNG/*
가스오븐렌지,1781,3534,2835,NNG,*,F,가스오븐렌지,Preanalysis,*,*,가스/NNG/*+오븐/NNG/*+렌지/NNG/*
가스온수기,1781,3534,2835,NNG,*,F,가스온수기,Preanalysis,*,*,가스/NNG/*+온수기/NNG/*
가스온풍기,1781,3534,2835,NNG,*,F,가스온풍기,Preanalysis,*,*,가스/NNG/*+온풍기/NNG/*
가스점화기,1781,3534,2835,NNG,*,F,가스점화기,Preanalysis,*,*,가스/NNG/*+점화기/NNG/*
가스점화봉,1781,3535,2835,NNG,*,T,가스점화봉,Preanalysis,*,*,가스/NNG/*+점화봉/NNG/*
가스점화총,1781,3535,2835,NNG,*,T,가스점화총,Preanalysis,*,*,가스/NNG/*+점화/NNG/*+총/NNG/*
가스차단기,1781,3534,2835,NNG,*,F,가스차단기,Preanalysis,*,*,가스/NNG/*+차단기/NNG/*
가스타이머,1781,3534,2835,NNG,*,F,가스타이머,Preanalysis,*,*,가스/NNG/*+타이머/NNG/*
가스트로룩스,1781,3534,2835,NNG,*,F,가스트로룩스,Preanalysis,*,*,가스트로/NNG/*+룩스/NNG/*
가스트로멕스,1781,3534,2835,NNG,*,F,가스트로멕스,Preanalysis,*,*,가스트로/NNG/*+멕스/NNG/*
가스파드앤리사,1781,3534,2835,NNG,*,F,가스파드앤리사,Preanalysis,*,*,가스파드/NNG/*+앤/NNG/*+리사/NNG/*
가스파드앳리사,1781,3534,2835,NNG,*,F,가스파드앳리사,Preanalysis,*,*,가스파드/NNG/*+앳/NNG/*+리사/NNG/*
가스파드엔리사,1781,3534,2835,NNG,*,F,가스파드엔리사,Preanalysis,*,*,가스파드/NNG/*+엔/NNG/*+리사/NNG/*
가스파드엣리사,1781,3534,2835,NNG,*,F,가스파드엣리사,Preanalysis,*,*,가스파드/NNG/*+엣/NNG/*+리사/NNG/*
가스파드유케비치,1781,3534,2835,NNG,*,F,가스파드유케비치,Preanalysis,*,*,가스파드/NNG/*+유케비치/NNG/*
가스파르앤리사,1781,3534,2835,NNG,*,F,가스파르앤리사,Preanalysis,*,*,가스파르/NNG/*+앤/NNG/*+리사/NNG/*
가스파유케비치,1781,3534,2835,NNG,*,F,가스파유케비치,Preanalysis,*,*,가스파/NNG/*+유케비치/NNG/*
가스퍼드앤리사,1781,3534,2835,NNG,*,F,가스퍼드앤리사,Preanalysis,*,*,가스퍼드/NNG/*+앤/NNG/*+리사/NNG/*
가슴뽕,1781,3535,2835,NNG,*,T,가슴뽕,Preanalysis,*,*,가슴/NNG/*+뽕/NNG/*
가슴여드름,1781,3535,2835,NNG,*,T,가슴여드름,Preanalysis,*,*,가슴/NNG/*+여드름/NNG/*
가슴줄,1781,3535,2835,NNG,*,T,가슴줄,Preanalysis,*,*,가슴/NNG/*+줄/NNG/*
가슴패드,1781,3534,2835,NNG,*,F,가슴패드,Preanalysis,*,*,가슴/NNG/*+패드/NNG/*
가시마앤틀러스,1781,3534,2835,NNG,*,F,가시마앤틀러스,Preanalysis,*,*,가시마/NNG/*+앤틀러스/NNG/*
가시없는,1781,3535,2835,NNG,*,T,가시없는,Preanalysis,*,*,가시/NNG/*+없는/NNG/*
가시오가피,1781,3534,2835,NNG,*,F,가시오가피,Preanalysis,*,*,가시/NNG/*+오가피/NNG/*
가시오갈피,1781,3534,2835,NNG,*,F,가시오갈피,Preanalysis,*,*,가시/NNG/*+오갈피/NNG/*
가십걸,1781,3535,2835,NNG,*,T,가십걸,Preanalysis,*,*,가십/NNG/*+걸/NNG/*
가쓰오부시,1781,3534,2835,NNG,*,F,가쓰오부시,Preanalysis,*,*,가쓰오/NNG/*+부시/NNG/*
가쓰오우동,1781,3535,2835,NNG,*,T,가쓰오우동,Preanalysis,*,*,가쓰오/NNG/*+우동/NNG/*
가야마루,1781,3534,2835,NNG,*,F,가야마루,Preanalysis,*,*,가야/NNG/*+마루/NNG/*
가야미디어,1781,3534,2835,NNG,*,F,가야미디어,Preanalysis,*,*,가야/NNG/*+미디어/NNG/*
가에따노파리,1781,3534,2835,NNG,*,F,가에따노파리,Preanalysis,*,*,가에따노/NNG/*+파리/NNG/*
가열플러그,1781,3534,2835,NNG,*,F,가열플러그,Preanalysis,*,*,가열/NNG/*+플러그/NNG/*
가오레인저,1781,3534,2835,NNG,*,F,가오레인저,Preanalysis,*,*,가오/NNG/*+레인저/NNG/*
가온아이,1781,3534,2835,NNG,*,F,가온아이,Preanalysis,*,*,가온/NNG/*+아이/NNG/*
가요톱텐,1781,3535,2835,NNG,*,T,가요톱텐,Preanalysis,*,*,가요/NNG/*+톱텐/NNG/*
가을원피스,1781,3534,2835,NNG,*,F,가을원피스,Preanalysis,*,*,가을/NNG/*+원피스/NNG/*
가을자켓,1781,3535,2835,NNG,*,T,가을자켓,Preanalysis,*,*,가을/NNG/*+자켓/NNG/*
가이스토리,1781,3534,2835,NNG,*,F,가이스토리,Preanalysis,*,*,가이스/NNG/*+토리/NNG/*
가이앤가이,1781,3534,2835,NNG,*,F,가이앤가이,Preanalysis,*,*,가이/NNG/*+앤/NNG/*+가이/NNG/*
가이엔가이,1781,3534,2835,NNG,*,F,가이엔가이,Preanalysis,*,*,가이/NNG/*+엔/NNG/*+가이/NNG/*
가이즈클럽,1781,3535,2835,NNG,*,T,가이즈클럽,Preanalysis,*,*,가이즈/NNG/*+클럽/NNG/*
가자큐,1781,3534,2835,NNG,*,F,가자큐,Preanalysis,*,*,가자/NNG/*+큐/NNG/*
가장싼,1781,3535,2835,NNG,*,T,가장싼,Preanalysis,*,*,가장/NNG/*+싼/NNG/*
가재손수건,1781,3535,2835,NNG,*,T,가재손수건,Preanalysis,*,*,가재/NNG/*+손수건/NNG/*
가재수건,1781,3535,2835,NNG,*,T,가재수건,Preanalysis,*,*,가재/NNG/*+수건/NNG/*
가전용품,1781,3535,2835,NNG,*,T,가전용품,Preanalysis,*,*,가전/NNG/*+용품/NNG/*
가전제품,1781,3535,1508,NNG,*,T,가전제품,Preanalysis,*,*,가전/NNG/*+제품/NNG/*
가정교사히트맨리본,1781,3535,2835,NNG,*,T,가정교사히트맨리본,Preanalysis,*,*,가정/NNG/*+교사/NNG/*+히트맨/NNG/*+리본/NNG/*
가정용품,1781,3535,2835,NNG,*,T,가정용품,Preanalysis,*,*,가정/NNG/*+용품/NNG/*
가정펜스,1781,3534,2835,NNG,*,F,가정펜스,Preanalysis,*,*,가정/NNG/*+펜스/NNG/*
가제손수건,1781,3535,2835,NNG,*,T,가제손수건,Preanalysis,*,*,가제/NNG/*+손수건/NNG/*
가제수건,1781,3535,2835,NNG,*,T,가제수건,Preanalysis,*,*,가제/NNG/*+수건/NNG/*
가제이불,1781,3535,2835,NNG,*,T,가제이불,Preanalysis,*,*,가제/NNG/*+이불/NNG/*
가족옷,1781,3535,2835,NNG,*,T,가족옷,Preanalysis,*,*,가족/NNG/*+옷/NNG/*
가족티,1781,3534,2835,NNG,*,F,가족티,Preanalysis,*,*,가족/NNG/*+티/NNG/*
가죽가방,1781,3535,2835,NNG,*,T,가죽가방,Preanalysis,*,*,가죽/NNG/*+가방/NNG/*
가죽바지,1781,3534,2835,NNG,*,F,가죽바지,Preanalysis,*,*,가죽/NNG/*+바지/NNG/*
가죽백,1781,3535,2835,NNG,*,T,가죽백,Preanalysis,*,*,가죽/NNG/*+백/NNG/*
가죽부츠,1781,3534,2835,NNG,*,F,가죽부츠,Preanalysis,*,*,가죽/NNG/*+부츠/NNG/*
가죽소파,1781,3534,2835,NNG,*,F,가죽소파,Preanalysis,*,*,가죽/NNG/*+소파/NNG/*
가죽신,1781,3535,2835,NNG,*,T,가죽신,Preanalysis,*,*,가죽/NNG/*+신/NNG/*
가죽신발,1781,3535,2835,NNG,*,T,가죽신발,Preanalysis,*,*,가죽/NNG/*+신발/NNG/*
가죽자켓,1781,3535,2835,NNG,*,T,가죽자켓,Preanalysis,*,*,가죽/NNG/*+자켓/NNG/*
가죽장감,1781,3535,2835,NNG,*,T,가죽장감,Preanalysis,*,*,가죽/NNG/*+장/NNG/*+감/NNG/*
가죽장갑,1781,3535,2835,NNG,*,T,가죽장갑,Preanalysis,*,*,가죽/NNG/*+장갑/NNG/*
가죽징갑,1781,3535,2835,NNG,*,T,가죽징갑,Preanalysis,*,*,가죽/NNG/*+징갑/NNG/*
가죽케이스,1781,3534,2835,NNG,*,F,가죽케이스,Preanalysis,*,*,가죽/NNG/*+케이스/NNG/*
가중평균만기,1781,3534,2835,NNG,*,F,가중평균만기,Preanalysis,*,*,가중/NNG/*+평균/NNG/*+만기/NNG/*
가쯔오부시,1781,3534,2835,NNG,*,F,가쯔오부시,Preanalysis,*,*,가쯔오/NNG/*+부시/NNG/*
가천대학,1781,3535,2835,NNG,*,T,가천대학,Preanalysis,*,*,가천/NNG/*+대학/NNG/*
가천대학교,1781,3534,2835,NNG,*,F,가천대학교,Preanalysis,*,*,가천대/NNG/*+학교/NNG/*
가츠오부시,1781,3534,2835,NNG,*,F,가츠오부시,Preanalysis,*,*,가츠오/NNG/*+부시/NNG/*
가쿠다미쓰요,1781,3534,2835,NNG,*,F,가쿠다미쓰요,Preanalysis,*,*,가쿠다/NNG/*+미쓰요/NNG/*
가터벨트,1781,3534,2835,NNG,*,F,가터벨트,Preanalysis,*,*,가터/NNG/*+벨트/NNG/*
가회율주,1781,3534,2835,NNG,*,F,가회율주,Preanalysis,*,*,가회/NNG/*+율주/NNG/*
각구슬,1781,3535,2835,NNG,*,T,각구슬,Preanalysis,*,*,각/NNG/*+구슬/NNG/*
각도조절데스크,1781,3534,2835,NNG,*,F,각도조절데스크,Preanalysis,*,*,각도/NNG/*+조절/NNG/*+데스크/NNG/*
각도조절책상,1781,3535,2835,NNG,*,T,각도조절책상,Preanalysis,*,*,각도/NNG/*+조절/NNG/*+책상/NNG/*
각사다리,1781,3534,2835,NNG,*,F,각사다리,Preanalysis,*,*,각/NNG/*+사다리/NNG/*
각질관리,1781,3534,2835,NNG,*,F,각질관리,Preanalysis,*,*,각질/NNG/*+관리/NNG/*
각질관리기,1781,3534,2835,NNG,*,F,각질관리기,Preanalysis,*,*,각질/NNG/*+관리기/NNG/*
각질제거,1781,3534,2835,NNG,*,F,각질제거,Preanalysis,*,*,각질/NNG/*+제거/NNG/*
각질제거기,1781,3534,2835,NNG,*,F,각질제거기,Preanalysis,*,*,각질/NNG/*+제거기/NNG/*
각질제거제,1781,3534,2835,NNG,*,F,각질제거제,Preanalysis,*,*,각질/NNG/*+제거제/NNG/*
각질캐어,1781,3534,2835,NNG,*,F,각질캐어,Preanalysis,*,*,각질/NNG/*+캐어/NNG/*
각질케어,1781,3534,2835,NNG,*,F,각질케어,Preanalysis,*,*,각질/NNG/*+케어/NNG/*
각체인,1781,3535,2835,NNG,*,T,각체인,Preanalysis,*,*,각/NNG/*+체인/NNG/*
각파이프,1781,3534,2835,NNG,*,F,각파이프,Preanalysis,*,*,각/NNG/*+파이프/NNG/*
각화장지,1781,3534,2835,NNG,*,F,각화장지,Preanalysis,*,*,각/NNG/*+화장지/NNG/*
각휴지,1781,3534,2835,NNG,*,F,각휴지,Preanalysis,*,*,각/NNG/*+휴지/NNG/*
간고등어,1781,3534,3645,NNG,*,F,간고등어,Preanalysis,*,*,간/NNG/*+고등어/NNG/*
간고등어코치,1781,3534,2835,NNG,*,F,간고등어코치,Preanalysis,*,*,간/NNG/*+고등어/NNG/*+코치/NNG/*
간마늘,1781,3535,2835,NNG,*,T,간마늘,Preanalysis,*,*,간/NNG/*+마늘/NNG/*
간바레오도상,1781,3535,2835,NNG,*,T,간바레오도상,Preanalysis,*,*,간바레/NNG/*+오도/NNG/*+상/NNG/*
간바레오또상,1781,3535,2835,NNG,*,T,간바레오또상,Preanalysis,*,*,간바레/NNG/*+오또상/NNG/*
간스토펠,1781,3535,2835,NNG,*,T,간스토펠,Preanalysis,*,*,간/NNG/*+스토/NNG/*+펠/NNG/*
간식거리,1781,3534,2835,NNG,*,F,간식거리,Preanalysis,*,*,간식/NNG/*+거리/NNG/*
